student_id,subject_id,tutor_id,stamp
643,30,676,2020-05-08 13:00:00
643,30,767,2020-05-20 17:00:00
643,30,993,2020-05-14 15:00:00
643,30,693,2020-05-15 16:00:00
643,30,698,2020-05-17 18:00:00
643,30,777,2020-05-14 18:00:00
643,30,647,2020-05-13 18:00:00
643,30,851,2020-05-14 17:00:00
643,30,684,2020-05-15 17:00:00
643,30,993,2020-05-17 16:00:00
643,30,745,2020-05-15 16:00:00
643,30,786,2020-05-18 17:00:00
643,30,883,2020-05-20 18:00:00
643,30,884,2020-05-14 18:00:00
643,30,701,2020-05-09 18:00:00
643,30,916,2020-05-07 15:00:00
643,30,972,2020-05-18 18:00:00
643,30,714,2020-05-11 15:00:00
643,30,985,2020-05-18 15:00:00
643,30,820,2020-05-10 16:00:00
643,30,921,2020-05-11 14:00:00
643,30,974,2020-05-16 18:00:00
643,30,746,2020-05-13 14:00:00
643,30,872,2020-05-14 16:00:00
643,30,749,2020-05-10 13:00:00
643,30,912,2020-05-08 16:00:00
643,30,905,2020-05-09 16:00:00
643,30,666,2020-05-16 14:00:00
643,30,781,2020-05-16 13:00:00
643,30,851,2020-05-20 16:00:00
643,30,843,2020-05-10 14:00:00
643,30,910,2020-05-13 17:00:00
643,30,646,2020-05-19 14:00:00
643,30,984,2020-05-08 18:00:00
643,30,685,2020-05-08 16:00:00
643,30,946,2020-05-16 18:00:00
643,30,832,2020-05-19 18:00:00
643,30,897,2020-05-19 18:00:00
643,30,732,2020-05-14 15:00:00
643,30,861,2020-05-08 16:00:00
643,30,963,2020-05-18 16:00:00
643,30,649,2020-05-15 18:00:00
643,30,983,2020-05-12 15:00:00
643,30,643,2020-05-16 14:00:00
643,30,752,2020-05-15 18:00:00
643,30,749,2020-05-12 13:00:00
643,30,978,2020-05-15 15:00:00
644,35,705,2020-05-02 17:00:00
644,35,894,2020-05-07 13:00:00
644,35,791,2020-05-01 13:00:00
644,35,916,2020-05-10 16:00:00
644,35,871,2020-05-08 18:00:00
644,35,909,2020-05-11 14:00:00
644,35,895,2020-05-08 18:00:00
644,35,721,2020-05-08 15:00:00
644,35,995,2020-05-11 17:00:00
644,35,750,2020-05-02 18:00:00
645,71,816,2020-04-24 18:00:00
645,71,751,2020-04-29 18:00:00
645,71,892,2020-04-22 13:00:00
645,71,727,2020-04-29 13:00:00
645,71,974,2020-04-19 15:00:00
645,71,882,2020-04-25 14:00:00
645,71,712,2020-04-25 14:00:00
645,71,678,2020-04-21 16:00:00
645,71,905,2020-04-28 13:00:00
645,71,868,2020-04-28 14:00:00
645,71,867,2020-04-23 14:00:00
645,71,840,2020-04-22 16:00:00
645,71,805,2020-04-28 18:00:00
645,71,920,2020-04-26 16:00:00
645,71,805,2020-04-20 14:00:00
645,71,963,2020-04-26 17:00:00
645,71,732,2020-04-19 16:00:00
645,71,816,2020-04-24 17:00:00
645,71,886,2020-04-22 16:00:00
645,71,896,2020-04-21 15:00:00
645,71,900,2020-04-23 14:00:00
645,71,916,2020-04-30 16:00:00
646,71,999,2020-04-23 15:00:00
646,71,842,2020-04-19 17:00:00
646,71,804,2020-04-12 17:00:00
646,71,702,2020-04-21 14:00:00
646,71,785,2020-04-12 13:00:00
646,71,682,2020-04-22 14:00:00
646,71,735,2020-04-14 18:00:00
646,71,693,2020-04-23 17:00:00
646,71,994,2020-04-14 17:00:00
646,71,978,2020-04-17 13:00:00
646,71,756,2020-04-21 15:00:00
647,58,667,2020-04-17 14:00:00
647,58,954,2020-04-20 17:00:00
647,58,780,2020-04-15 17:00:00
647,58,725,2020-04-14 14:00:00
647,58,907,2020-04-13 16:00:00
647,58,669,2020-04-22 18:00:00
647,58,676,2020-04-26 13:00:00
648,30,826,2020-04-20 13:00:00
648,30,851,2020-04-21 18:00:00
648,30,827,2020-04-16 17:00:00
648,30,674,2020-04-19 18:00:00
648,30,663,2020-04-19 14:00:00
648,30,751,2020-04-25 17:00:00
648,30,662,2020-04-27 13:00:00
648,30,997,2020-04-20 14:00:00
648,30,804,2020-04-28 17:00:00
648,30,719,2020-04-16 13:00:00
648,30,973,2020-04-27 15:00:00
648,30,762,2020-04-17 16:00:00
648,30,959,2020-04-27 17:00:00
648,30,783,2020-04-17 17:00:00
648,30,969,2020-04-25 15:00:00
648,30,949,2020-04-29 17:00:00
648,30,842,2020-04-22 15:00:00
648,30,788,2020-04-23 14:00:00
648,30,801,2020-04-27 14:00:00
648,30,912,2020-04-29 14:00:00
648,30,937,2020-04-19 18:00:00
648,30,742,2020-04-19 17:00:00
648,30,971,2020-04-22 18:00:00
648,30,905,2020-04-28 17:00:00
649,34,673,2020-04-11 17:00:00
649,34,940,2020-04-11 16:00:00
649,34,812,2020-04-14 17:00:00
649,34,816,2020-04-07 13:00:00
649,34,694,2020-04-15 14:00:00
649,34,690,2020-04-17 14:00:00
649,34,772,2020-04-10 16:00:00
649,34,903,2020-04-16 14:00:00
649,34,820,2020-04-11 17:00:00
649,34,675,2020-04-08 14:00:00
649,34,863,2020-04-07 18:00:00
649,34,902,2020-04-10 16:00:00
649,34,905,2020-04-06 18:00:00
649,34,795,2020-04-19 18:00:00
649,34,997,2020-04-12 17:00:00
649,34,652,2020-04-12 13:00:00
649,34,778,2020-04-07 18:00:00
649,34,751,2020-04-18 13:00:00
649,34,692,2020-04-07 18:00:00
649,34,808,2020-04-17 17:00:00
649,34,818,2020-04-09 13:00:00
649,34,712,2020-04-16 16:00:00
649,34,881,2020-04-07 14:00:00
649,34,772,2020-04-18 16:00:00
649,34,678,2020-04-09 15:00:00
649,34,945,2020-04-08 18:00:00
649,34,806,2020-04-11 16:00:00
649,34,875,2020-04-11 13:00:00
649,34,756,2020-04-07 14:00:00
649,34,803,2020-04-18 16:00:00
649,34,815,2020-04-18 14:00:00
649,34,777,2020-04-13 17:00:00
649,34,672,2020-04-07 17:00:00
649,34,747,2020-04-15 17:00:00
649,34,696,2020-04-08 14:00:00
649,34,831,2020-04-10 18:00:00
649,34,866,2020-04-17 15:00:00
649,34,903,2020-04-17 17:00:00
649,34,795,2020-04-07 18:00:00
649,34,656,2020-04-12 16:00:00
649,34,826,2020-04-08 16:00:00
649,34,821,2020-04-17 15:00:00
649,34,730,2020-04-06 14:00:00
649,34,764,2020-04-13 14:00:00
649,34,657,2020-04-16 16:00:00
649,34,774,2020-04-18 16:00:00
649,34,878,2020-04-18 16:00:00
649,34,738,2020-04-19 14:00:00
649,34,809,2020-04-14 16:00:00
649,34,678,2020-04-14 16:00:00
649,34,962,2020-04-06 18:00:00
649,34,994,2020-04-11 18:00:00
649,34,849,2020-04-19 16:00:00
649,34,674,2020-04-18 16:00:00
649,34,920,2020-04-06 15:00:00
649,34,877,2020-04-07 16:00:00
649,34,799,2020-04-06 17:00:00
649,34,713,2020-04-14 17:00:00
650,60,846,2020-04-15 17:00:00
650,60,698,2020-04-14 17:00:00
651,12,900,2020-04-06 15:00:00
652,35,799,2020-03-24 18:00:00
652,35,724,2020-03-20 17:00:00
652,35,895,2020-03-20 18:00:00
652,35,781,2020-03-24 18:00:00
652,35,919,2020-03-19 15:00:00
652,35,899,2020-03-21 18:00:00
652,35,881,2020-03-31 17:00:00
652,35,973,2020-04-01 16:00:00
652,35,753,2020-03-30 13:00:00
652,35,698,2020-03-30 16:00:00
652,35,878,2020-03-27 18:00:00
652,35,979,2020-03-27 17:00:00
652,35,657,2020-03-27 16:00:00
652,35,901,2020-03-24 16:00:00
652,35,710,2020-03-21 17:00:00
652,35,999,2020-03-20 17:00:00
652,35,946,2020-03-25 18:00:00
652,35,761,2020-03-29 16:00:00
652,35,989,2020-03-21 17:00:00
652,35,969,2020-03-21 13:00:00
652,35,827,2020-03-31 13:00:00
652,35,726,2020-03-21 14:00:00
653,36,933,2020-03-18 15:00:00
653,36,905,2020-03-21 16:00:00
655,6,757,2020-03-24 16:00:00
655,6,796,2020-03-24 15:00:00
655,6,895,2020-03-27 18:00:00
655,6,939,2020-03-23 18:00:00
655,6,734,2020-03-26 15:00:00
655,6,961,2020-03-29 17:00:00
655,6,936,2020-03-31 18:00:00
655,6,658,2020-03-24 13:00:00
655,6,935,2020-04-01 15:00:00
655,6,675,2020-03-30 17:00:00
655,6,676,2020-03-31 16:00:00
655,6,746,2020-03-22 15:00:00
655,6,908,2020-03-28 15:00:00
655,6,901,2020-04-01 14:00:00
655,6,680,2020-03-29 16:00:00
655,6,702,2020-03-28 17:00:00
655,6,675,2020-03-23 13:00:00
655,6,985,2020-03-25 16:00:00
655,6,763,2020-03-31 16:00:00
655,6,872,2020-03-25 14:00:00
655,6,843,2020-03-20 17:00:00
655,6,796,2020-03-27 13:00:00
655,6,730,2020-03-26 17:00:00
655,6,666,2020-04-01 18:00:00
655,6,797,2020-03-25 18:00:00
655,6,838,2020-03-30 17:00:00
655,6,935,2020-03-29 16:00:00
655,6,940,2020-04-02 17:00:00
655,6,745,2020-03-27 14:00:00
655,6,668,2020-03-20 13:00:00
655,6,709,2020-03-26 13:00:00
655,6,762,2020-03-20 14:00:00
655,6,671,2020-03-31 17:00:00
655,6,810,2020-03-22 13:00:00
655,6,768,2020-04-01 17:00:00
655,6,723,2020-04-01 13:00:00
655,6,989,2020-03-31 18:00:00
655,6,972,2020-03-24 13:00:00
655,6,677,2020-03-27 17:00:00
656,34,915,2020-03-18 14:00:00
656,34,879,2020-03-19 13:00:00
656,34,800,2020-03-18 15:00:00
656,34,944,2020-03-24 15:00:00
656,34,981,2020-03-21 14:00:00
656,34,705,2020-03-17 16:00:00
656,34,757,2020-03-12 18:00:00
656,34,998,2020-03-18 16:00:00
656,34,880,2020-03-14 13:00:00
656,34,682,2020-03-24 15:00:00
656,34,661,2020-03-18 17:00:00
656,34,868,2020-03-17 14:00:00
656,34,792,2020-03-16 16:00:00
656,34,951,2020-03-20 15:00:00
656,34,661,2020-03-14 15:00:00
656,34,703,2020-03-23 17:00:00
656,34,882,2020-03-14 13:00:00
657,59,900,2020-03-16 18:00:00
657,59,964,2020-03-17 14:00:00
657,59,687,2020-03-14 13:00:00
657,59,911,2020-03-15 14:00:00
657,59,937,2020-03-16 16:00:00
657,59,667,2020-03-16 15:00:00
657,59,709,2020-03-14 16:00:00
657,59,660,2020-03-09 16:00:00
657,59,933,2020-03-04 15:00:00
657,59,839,2020-03-10 16:00:00
657,59,809,2020-03-13 16:00:00
657,59,724,2020-03-16 13:00:00
657,59,875,2020-03-08 18:00:00
657,59,662,2020-03-09 15:00:00
657,59,987,2020-03-17 17:00:00
657,59,743,2020-03-17 13:00:00
657,59,763,2020-03-13 18:00:00
657,59,949,2020-03-07 17:00:00
657,59,795,2020-03-16 14:00:00
657,59,948,2020-03-09 17:00:00
657,59,889,2020-03-09 16:00:00
657,59,884,2020-03-13 18:00:00
657,59,796,2020-03-08 17:00:00
657,59,960,2020-03-13 15:00:00
657,59,813,2020-03-12 13:00:00
657,59,951,2020-03-11 14:00:00
658,59,887,2020-03-15 16:00:00
658,59,743,2020-03-10 16:00:00
658,59,729,2020-03-17 14:00:00
659,30,727,2020-03-12 13:00:00
659,30,684,2020-03-04 15:00:00
659,30,952,2020-03-08 14:00:00
659,30,886,2020-03-12 13:00:00
659,30,781,2020-03-04 15:00:00
659,30,873,2020-03-11 13:00:00
659,30,969,2020-03-13 15:00:00
659,30,877,2020-03-13 13:00:00
659,30,735,2020-03-05 17:00:00
660,60,885,2020-03-05 13:00:00
660,60,748,2020-02-25 15:00:00
660,60,802,2020-02-26 18:00:00
660,60,886,2020-03-02 18:00:00
660,60,845,2020-03-06 18:00:00
660,60,973,2020-03-04 17:00:00
660,60,918,2020-02-25 18:00:00
660,60,960,2020-02-29 14:00:00
660,60,950,2020-02-27 15:00:00
660,60,782,2020-03-03 15:00:00
660,60,739,2020-03-05 15:00:00
660,60,842,2020-03-05 16:00:00
661,39,777,2020-02-17 14:00:00
661,39,695,2020-02-16 17:00:00
661,39,745,2020-02-15 13:00:00
661,39,936,2020-02-20 16:00:00
661,39,991,2020-02-13 16:00:00
661,39,859,2020-02-16 18:00:00
661,39,661,2020-02-13 14:00:00
661,39,682,2020-02-21 15:00:00
661,39,852,2020-02-10 18:00:00
661,39,952,2020-02-16 16:00:00
661,39,981,2020-02-21 18:00:00
661,39,832,2020-02-15 16:00:00
661,39,826,2020-02-09 15:00:00
661,39,663,2020-02-17 15:00:00
661,39,787,2020-02-11 13:00:00
661,39,803,2020-02-11 16:00:00
661,39,892,2020-02-21 18:00:00
661,39,699,2020-02-14 17:00:00
661,39,896,2020-02-11 15:00:00
661,39,825,2020-02-21 17:00:00
661,39,716,2020-02-08 16:00:00
662,30,880,2020-02-22 17:00:00
662,30,669,2020-02-27 14:00:00
662,30,856,2020-03-03 13:00:00
662,30,720,2020-02-20 13:00:00
662,30,887,2020-02-23 14:00:00
662,30,959,2020-02-23 18:00:00
662,30,731,2020-02-21 17:00:00
662,30,862,2020-03-03 15:00:00
662,30,953,2020-02-21 17:00:00
662,30,807,2020-03-01 15:00:00
662,30,847,2020-02-26 14:00:00
662,30,774,2020-03-04 16:00:00
662,30,763,2020-02-23 16:00:00
662,30,955,2020-03-03 16:00:00
662,30,976,2020-02-28 15:00:00
662,30,979,2020-02-28 18:00:00
662,30,715,2020-02-22 17:00:00
662,30,781,2020-02-27 16:00:00
662,30,991,2020-02-21 14:00:00
663,60,746,2020-02-09 13:00:00
663,60,679,2020-02-06 15:00:00
663,60,898,2020-02-06 14:00:00
663,60,919,2020-02-06 14:00:00
664,3,988,2020-02-05 17:00:00
664,3,946,2020-02-12 18:00:00
664,3,870,2020-02-14 13:00:00
664,3,821,2020-02-16 16:00:00
664,3,767,2020-02-15 15:00:00
665,15,965,2020-02-01 16:00:00
665,15,931,2020-01-31 16:00:00
665,15,679,2020-01-23 16:00:00
665,15,692,2020-02-02 17:00:00
665,15,741,2020-01-26 14:00:00
665,15,779,2020-01-27 18:00:00
666,37,889,2020-02-09 18:00:00
666,37,755,2020-02-05 15:00:00
666,37,969,2020-02-13 18:00:00
667,71,933,2020-02-03 18:00:00
667,71,840,2020-02-01 13:00:00
667,71,925,2020-01-28 18:00:00
667,71,798,2020-02-02 15:00:00
667,71,739,2020-01-26 13:00:00
667,71,827,2020-01-25 17:00:00
667,71,680,2020-02-07 18:00:00
667,71,739,2020-02-02 18:00:00
667,71,970,2020-02-07 15:00:00
667,71,879,2020-01-31 13:00:00
668,60,917,2020-02-03 16:00:00
668,60,904,2020-01-28 15:00:00
668,60,997,2020-02-06 13:00:00
668,60,856,2020-02-06 17:00:00
668,60,907,2020-02-04 18:00:00
668,60,943,2020-02-03 16:00:00
668,60,811,2020-02-04 16:00:00
668,60,918,2020-01-31 17:00:00
668,60,885,2020-02-03 13:00:00
668,60,970,2020-01-27 17:00:00
668,60,795,2020-02-02 18:00:00
668,60,854,2020-02-05 16:00:00
668,60,965,2020-02-08 16:00:00
668,60,866,2020-01-27 17:00:00
668,60,697,2020-02-04 17:00:00
668,60,855,2020-01-27 17:00:00
668,60,713,2020-02-02 18:00:00
668,60,797,2020-02-04 18:00:00
668,60,764,2020-02-02 17:00:00
668,60,678,2020-01-27 18:00:00
668,60,905,2020-02-06 13:00:00
668,60,979,2020-02-09 13:00:00
668,60,951,2020-02-07 14:00:00
668,60,798,2020-01-27 18:00:00
668,60,979,2020-01-29 17:00:00
668,60,1000,2020-01-28 13:00:00
668,60,874,2020-02-08 14:00:00
668,60,956,2020-02-07 16:00:00
668,60,738,2020-01-30 14:00:00
668,60,934,2020-02-04 14:00:00
668,60,743,2020-02-02 17:00:00
668,60,963,2020-02-06 13:00:00
668,60,911,2020-02-06 16:00:00
668,60,772,2020-01-30 16:00:00
668,60,985,2020-01-27 18:00:00
668,60,736,2020-01-31 14:00:00
668,60,729,2020-02-02 17:00:00
668,60,794,2020-02-06 18:00:00
668,60,965,2020-02-03 15:00:00
668,60,728,2020-02-05 16:00:00
668,60,853,2020-02-01 18:00:00
668,60,736,2020-02-04 15:00:00
668,60,969,2020-02-01 14:00:00
668,60,834,2020-02-01 18:00:00
668,60,968,2020-02-07 14:00:00
668,60,886,2020-01-28 16:00:00
668,60,782,2020-02-02 13:00:00
668,60,807,2020-02-01 14:00:00
668,60,913,2020-02-04 16:00:00
668,60,968,2020-02-06 15:00:00
669,34,705,2020-01-23 16:00:00
669,34,729,2020-01-26 13:00:00
669,34,709,2020-01-26 18:00:00
669,34,936,2020-01-25 15:00:00
669,34,876,2020-01-26 17:00:00
669,34,721,2020-01-28 13:00:00
669,34,995,2020-01-25 13:00:00
669,34,706,2020-01-23 17:00:00
669,34,754,2020-02-01 13:00:00
669,34,847,2020-01-30 15:00:00
669,34,858,2020-01-31 17:00:00
669,34,719,2020-01-28 15:00:00
669,34,991,2020-01-24 14:00:00
669,34,933,2020-01-31 17:00:00
669,34,851,2020-01-26 16:00:00
670,48,758,2020-01-17 16:00:00
670,48,728,2020-01-23 14:00:00
670,48,806,2020-01-22 17:00:00
670,48,836,2020-01-15 17:00:00
670,48,728,2020-01-11 17:00:00
670,48,981,2020-01-15 18:00:00
670,48,673,2020-01-24 18:00:00
670,48,896,2020-01-17 15:00:00
670,48,689,2020-01-21 13:00:00
670,48,714,2020-01-13 13:00:00
671,45,880,2020-01-02 17:00:00
671,45,985,2019-12-29 16:00:00
671,45,984,2019-12-29 14:00:00
672,15,825,2020-01-20 16:00:00
672,15,787,2020-01-15 15:00:00
672,15,700,2020-01-16 18:00:00
673,58,835,2019-12-30 17:00:00
673,58,839,2020-01-01 13:00:00
673,58,774,2019-12-26 13:00:00
673,58,838,2019-12-19 18:00:00
673,58,916,2019-12-29 15:00:00
673,58,951,2019-12-23 13:00:00
673,58,822,2019-12-20 13:00:00
673,58,959,2019-12-28 16:00:00
673,58,989,2019-12-22 18:00:00
673,58,743,2019-12-29 17:00:00
673,58,999,2019-12-29 15:00:00
675,35,699,2019-12-25 15:00:00
675,35,797,2019-12-28 15:00:00
675,35,839,2019-12-30 18:00:00
675,35,741,2019-12-27 16:00:00
675,35,707,2020-01-02 18:00:00
675,35,795,2020-01-02 13:00:00
676,35,960,2019-12-29 13:00:00
676,35,783,2019-12-26 14:00:00
676,35,937,2020-01-02 13:00:00
676,35,680,2019-12-22 16:00:00
676,35,879,2019-12-21 16:00:00
676,35,810,2019-12-23 13:00:00
676,35,940,2019-12-31 16:00:00
676,35,996,2019-12-24 13:00:00
676,35,931,2019-12-23 18:00:00
676,35,887,2019-12-20 14:00:00
676,35,760,2019-12-20 13:00:00
676,35,872,2019-12-24 17:00:00
676,35,975,2019-12-23 14:00:00
676,35,922,2019-12-28 18:00:00
676,35,902,2019-12-23 14:00:00
676,35,978,2019-12-20 14:00:00
676,35,824,2019-12-23 14:00:00
676,35,718,2019-12-25 17:00:00
676,35,935,2019-12-31 14:00:00
676,35,708,2019-12-28 16:00:00
676,35,712,2019-12-22 18:00:00
676,35,815,2019-12-23 16:00:00
676,35,921,2019-12-28 18:00:00
676,35,789,2019-12-25 14:00:00
676,35,845,2019-12-27 13:00:00
676,35,743,2019-12-23 16:00:00
676,35,912,2020-01-02 18:00:00
676,35,713,2019-12-27 17:00:00
677,71,994,2019-12-27 14:00:00
677,71,900,2019-12-22 16:00:00
677,71,951,2019-12-30 17:00:00
677,71,999,2019-12-29 16:00:00
677,71,957,2019-12-22 14:00:00
677,71,923,2019-12-31 14:00:00
677,71,833,2019-12-22 15:00:00
677,71,826,2020-01-01 18:00:00
677,71,709,2019-12-24 16:00:00
677,71,753,2019-12-27 18:00:00
677,71,680,2019-12-24 15:00:00
677,71,999,2019-12-26 18:00:00
677,71,768,2019-12-24 14:00:00
677,71,787,2019-12-25 13:00:00
677,71,772,2019-12-28 14:00:00
677,71,812,2019-12-27 18:00:00
677,71,946,2019-12-31 18:00:00
677,71,899,2019-12-24 18:00:00
677,71,834,2019-12-26 14:00:00
677,71,936,2019-12-25 18:00:00
677,71,688,2020-01-01 18:00:00
677,71,818,2019-12-27 18:00:00
677,71,731,2019-12-20 17:00:00
677,71,727,2019-12-30 15:00:00
677,71,779,2019-12-29 15:00:00
677,71,943,2019-12-26 15:00:00
677,71,713,2019-12-20 18:00:00
677,71,781,2019-12-27 14:00:00
677,71,753,2019-12-19 18:00:00
677,71,995,2019-12-28 14:00:00
677,71,764,2019-12-22 18:00:00
677,71,755,2019-12-21 16:00:00
677,71,856,2019-12-24 16:00:00
677,71,778,2019-12-30 15:00:00
677,71,699,2019-12-30 16:00:00
677,71,972,2019-12-20 13:00:00
677,71,925,2019-12-23 14:00:00
677,71,793,2019-12-31 16:00:00
677,71,894,2019-12-28 13:00:00
677,71,819,2019-12-22 14:00:00
677,71,797,2019-12-28 18:00:00
677,71,710,2019-12-29 17:00:00
677,71,928,2019-12-19 15:00:00
677,71,948,2020-01-01 16:00:00
677,71,677,2019-12-22 16:00:00
677,71,706,2019-12-24 17:00:00
677,71,807,2020-01-01 14:00:00
677,71,802,2019-12-23 15:00:00
677,71,927,2019-12-25 17:00:00
677,71,745,2019-12-24 18:00:00
677,71,872,2019-12-23 14:00:00
677,71,939,2019-12-23 17:00:00
677,71,748,2019-12-28 14:00:00
677,71,901,2019-12-26 16:00:00
677,71,782,2019-12-21 16:00:00
677,71,987,2019-12-21 18:00:00
677,71,796,2019-12-30 17:00:00
677,71,753,2019-12-19 15:00:00
677,71,927,2020-01-01 14:00:00
677,71,697,2019-12-25 15:00:00
681,34,980,2019-12-11 18:00:00
681,34,845,2019-12-12 16:00:00
681,34,736,2019-12-11 14:00:00
694,58,843,2019-10-03 13:00:00
694,58,846,2019-10-12 16:00:00
694,58,702,2019-10-03 18:00:00
694,58,900,2019-10-10 18:00:00
694,58,999,2019-10-05 13:00:00
694,58,889,2019-10-11 14:00:00
694,58,781,2019-10-13 18:00:00
694,58,734,2019-10-08 15:00:00
694,58,792,2019-10-07 18:00:00
694,58,896,2019-10-15 14:00:00
694,58,807,2019-10-05 15:00:00
694,58,958,2019-10-04 15:00:00
694,58,858,2019-10-08 15:00:00
694,58,934,2019-10-15 15:00:00
694,58,918,2019-10-05 14:00:00
694,58,696,2019-10-12 17:00:00
694,58,937,2019-10-04 17:00:00
694,58,812,2019-10-11 14:00:00
694,58,708,2019-10-07 15:00:00
694,58,991,2019-10-07 17:00:00
694,58,910,2019-10-15 18:00:00
694,58,813,2019-10-07 17:00:00
694,58,1000,2019-10-13 17:00:00
694,58,744,2019-10-13 16:00:00
694,58,954,2019-10-05 13:00:00
694,58,930,2019-10-04 13:00:00
694,58,719,2019-10-03 15:00:00
694,58,755,2019-10-03 17:00:00
694,58,724,2019-10-09 17:00:00
694,58,857,2019-10-09 16:00:00
694,58,695,2019-10-05 17:00:00
694,58,846,2019-10-11 16:00:00
694,58,764,2019-10-07 14:00:00
694,58,906,2019-10-07 14:00:00
694,58,863,2019-10-16 16:00:00
694,58,847,2019-10-11 17:00:00
694,58,904,2019-10-13 14:00:00
694,58,965,2019-10-15 16:00:00
694,58,696,2019-10-16 14:00:00
694,58,753,2019-10-14 14:00:00
694,58,764,2019-10-07 17:00:00
694,58,908,2019-10-04 15:00:00
694,58,963,2019-10-03 18:00:00
694,58,702,2019-10-08 17:00:00
694,58,955,2019-10-09 18:00:00
694,58,856,2019-10-04 18:00:00
694,58,773,2019-10-07 13:00:00
694,58,875,2019-10-12 15:00:00
694,58,907,2019-10-13 18:00:00
694,58,866,2019-10-04 17:00:00
694,58,998,2019-10-12 16:00:00
702,58,961,2019-09-19 14:00:00
702,58,999,2019-09-19 13:00:00
702,58,744,2019-09-22 18:00:00
702,58,749,2019-09-09 17:00:00
702,58,936,2019-09-16 16:00:00
702,58,799,2019-09-12 15:00:00
702,58,743,2019-09-16 13:00:00
702,58,860,2019-09-09 18:00:00
702,58,831,2019-09-21 14:00:00
702,58,946,2019-09-12 15:00:00
702,58,927,2019-09-16 17:00:00
702,58,737,2019-09-19 18:00:00
702,58,879,2019-09-21 14:00:00
702,58,904,2019-09-10 18:00:00
702,58,905,2019-09-13 15:00:00
702,58,713,2019-09-14 13:00:00
702,58,853,2019-09-15 13:00:00
702,58,906,2019-09-10 13:00:00
702,58,859,2019-09-18 14:00:00
702,58,892,2019-09-10 13:00:00
702,58,816,2019-09-21 15:00:00
702,58,699,2019-09-17 13:00:00
702,58,897,2019-09-13 14:00:00
702,58,833,2019-09-22 15:00:00
702,58,753,2019-09-12 15:00:00
702,58,903,2019-09-13 16:00:00
702,58,990,2019-09-16 15:00:00
702,58,834,2019-09-09 18:00:00
702,58,762,2019-09-09 13:00:00
702,58,737,2019-09-13 18:00:00
702,58,779,2019-09-10 18:00:00
702,58,997,2019-09-19 14:00:00
702,58,865,2019-09-11 17:00:00
702,58,963,2019-09-13 18:00:00
702,58,956,2019-09-11 18:00:00
702,58,891,2019-09-11 14:00:00
702,58,737,2019-09-17 17:00:00
702,58,930,2019-09-10 18:00:00
702,58,942,2019-09-18 14:00:00
702,58,938,2019-09-22 16:00:00
702,58,841,2019-09-22 16:00:00
702,58,867,2019-09-13 16:00:00
702,58,929,2019-09-19 16:00:00
702,58,875,2019-09-10 17:00:00
702,58,722,2019-09-22 14:00:00
702,58,833,2019-09-09 14:00:00
702,58,999,2019-09-19 17:00:00
702,58,921,2019-09-15 15:00:00
702,58,865,2019-09-21 17:00:00
702,58,986,2019-09-16 18:00:00
702,58,776,2019-09-10 16:00:00
702,58,779,2019-09-18 16:00:00
702,58,968,2019-09-17 16:00:00
702,58,913,2019-09-18 15:00:00
702,58,937,2019-09-22 17:00:00
702,58,931,2019-09-22 13:00:00
702,58,723,2019-09-15 14:00:00
702,58,861,2019-09-10 14:00:00
702,58,727,2019-09-11 16:00:00
702,58,985,2019-09-16 18:00:00
702,58,807,2019-09-19 16:00:00
702,58,702,2019-09-13 16:00:00
704,71,709,2019-11-07 17:00:00
704,71,913,2019-11-04 18:00:00
704,71,705,2019-11-11 15:00:00
704,71,759,2019-11-08 16:00:00
704,71,775,2019-11-01 13:00:00
704,71,860,2019-11-11 15:00:00
704,71,937,2019-11-05 17:00:00
704,71,957,2019-11-11 16:00:00
704,71,799,2019-11-06 14:00:00
704,71,764,2019-11-10 16:00:00
704,71,703,2019-11-12 14:00:00
705,34,988,2019-08-12 15:00:00
705,34,825,2019-08-13 15:00:00
705,34,950,2019-08-11 17:00:00
705,34,859,2019-08-14 15:00:00
705,34,954,2019-08-18 16:00:00
705,34,995,2019-08-11 17:00:00
705,34,918,2019-08-13 14:00:00
705,34,927,2019-08-12 17:00:00
705,34,861,2019-08-10 15:00:00
705,34,904,2019-08-18 16:00:00
705,34,904,2019-08-20 14:00:00
705,34,841,2019-08-21 14:00:00
705,34,825,2019-08-15 17:00:00
705,34,779,2019-08-15 14:00:00
705,34,756,2019-08-08 18:00:00
705,34,761,2019-08-14 13:00:00
705,34,746,2019-08-15 18:00:00
705,34,880,2019-08-19 18:00:00
705,34,909,2019-08-20 18:00:00
707,58,746,2019-10-08 14:00:00
707,58,933,2019-10-08 18:00:00
707,58,805,2019-10-02 14:00:00
707,58,844,2019-10-08 16:00:00
709,58,960,2019-09-17 16:00:00
709,58,774,2019-09-19 15:00:00
709,58,811,2019-09-19 16:00:00
709,58,841,2019-09-24 13:00:00
709,58,899,2019-09-15 18:00:00
709,58,742,2019-09-20 13:00:00
709,58,883,2019-09-26 18:00:00
709,58,978,2019-09-18 17:00:00
709,58,785,2019-09-23 18:00:00
709,58,740,2019-09-23 15:00:00
709,58,858,2019-09-16 18:00:00
709,58,778,2019-09-15 15:00:00
709,58,871,2019-09-24 14:00:00
709,58,710,2019-09-15 14:00:00
709,58,985,2019-09-14 13:00:00
709,58,954,2019-09-21 15:00:00
709,58,753,2019-09-15 18:00:00
709,58,833,2019-09-15 18:00:00
709,58,910,2019-09-14 16:00:00
